Galaxy wrapper id	Total tool usage (usegalaxy.eu)	No. of tool users (2022-2023) (usegalaxy.eu)	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	https://usegalaxy.org	https://usegalaxy.org.au	https://usegalaxy.eu	https://usegalaxy.fr
ambertools			ambertools_acpype, acpype_Amber2Gromacs, ambertools_antechamber, mmpbsa_mmgbsa, ambertools_parmchk2, parmconv, tleap	Ambertools is a set of packages for preparing systems for molecular dynamics (MD) simulations and analyzing trajectories.								To update	http://ambermd.org/AmberTools.php	Molecular Dynamics, Computational chemistry	ambertools	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/buildtools/ambertools	21.10	ambertools		(7/7)	(2/7)	(7/7)	(0/7)
packmol	288.0	15.0	packmol	PACKMOL is a package for creating starting structures for Molecular Dynamics simulations								To update	http://m3g.iqm.unicamp.br/packmol/home.shtml	Molecular Dynamics, Computational chemistry	packmol	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/buildtools/packmol	18.169.1	packmol		(1/1)	(0/1)	(1/1)	(0/1)
topologyeditors			gromacs_modify_topology, gromacs_extract_topology	Set of python scripts and associated tool files that can be used to modify topology files.								To update	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/buildtools/topologyeditors	Molecular Dynamics, Computational chemistry	topologyeditors	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/buildtools/topologyeditors	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/buildtools/topologyeditors	0	python		(2/2)	(0/2)	(2/2)	(0/2)
free_energy				Free energy tools of BRIDGE.								To update		Molecular Dynamics, Computational chemistry	freeenergy	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tools/free_energy	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/free_energy				(0/1)	(0/1)	(0/1)	(0/1)
gromacs			gmx_check, gmx_editconf, gmx_energy, gmx_get_builtin_file, gmx_rg, gmx_makendx, gmx_merge_topology_files, gmx_em, gmx_restraints, gmx_rmsd, gmx_rmsf, gmx_setup, gmx_sim, gmx_solvate, gmx_trj	GROMACS is a package for performing molecular dynamics, primarily designed for biochemical molecules such as proteins, lipids and nucleic acids.								To update	https://github.com/gromacs	Molecular Dynamics, Computational chemistry	gromacs	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/gromacs	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/gromacs	2022	gromacs	2021.3	(14/15)	(8/15)	(15/15)	(0/15)
mdanalysis			mdanalysis_angle, mdanalysis_dihedral, mdanalysis_distance, mdanalysis_endtoend, mdanalysis_extract_rmsd, mdanalysis_hbonds, mdanalysis_cosine_analysis, mdanalysis_ramachandran_protein, mdanalysis_ramachandran_plot, mdanalysis_rdf	MDAnalysis is a package for analyzing trajectories from molecular dynamics (MD) simulations								To update	https://github.com/MDAnalysis/mdanalysis	Computational chemistry	mdanalysis	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/mdanalysis	1.0.0	mdanalysis		(10/10)	(1/10)	(10/10)	(0/10)
mdfileconverter			md_converter	A tool for interconverting between different MD structure and trajectory file formats.								To update		Molecular Dynamics, Computational chemistry	md_converter	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tools/mdfileconverter	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/mdfileconverter	1.9.7	mdtraj		(1/1)	(1/1)	(1/1)	(0/1)
mdslicer			md_slicer	A tool for slicing trajectory files using MDTraj.								To update		Molecular Dynamics, Computational chemistry	md_converter	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tools/mdslicer	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/mdslicer	1.9.9	mdtraj		(1/1)	(1/1)	(1/1)	(0/1)
mdtraj			traj_selections_and_merge	MDTraj is a python library that allows users to manipulate molecular dynamics (MD) trajectories								To update	https://github.com/mdtraj/mdtraj	Computational chemistry	mdtraj	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/mdtraj	1.9.7	mdtraj		(1/1)	(0/1)	(1/1)	(0/1)
openmm			pdbfixer	OpenMM is a toolkit for molecular simulation using high performance GPU code.								To update	https://github.com/openmm	Molecular Dynamics, Computational chemistry	openmm	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/openmm	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/openmm	1.8.1	pdbfixer		(0/1)	(0/1)	(1/1)	(0/1)
vmd				vmd is a package for  visualizing and analyzing trajectories from molecular dynamics (MD) simulations								To update	https://www.ks.uiuc.edu/Research/vmd/	Computational chemistry	vmd	chemteam	https://github.com/thatchristoph/vmd-cvs-github/tree/master/vmd	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem/tree/master/tools/vmd				(0/1)	(0/1)	(0/1)	(0/1)
artbio_bam_cleaning			artbio_bam_cleaning	filter bam files before somatic-varscan or lumpy-smoove analysis								To update	http://artbio.fr	SAM, Variant Analysis	artbio_bam_cleaning	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/artbio_bam_cleaning	https://github.com/ARTbio/tools-artbio/tree/main/tools/artbio_bam_cleaning	1.10+galaxy0	samtools	1.19.2	(0/1)	(0/1)	(0/1)	(0/1)
bamparse			bamparse	Generates hit count lists from bam alignments.								To update	http://artbio.fr	RNA, Transcriptomics	bamparse	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/bamparse	https://github.com/ARTbio/tools-artbio/tree/main/tools/bamparse	4.1.1	pysam	0.22.0	(0/1)	(0/1)	(0/1)	(0/1)
bigwig_to_bedgraph	5749.0	200.0	bigwig_to_bedgraph	Converts a bigWig file to bedGraph format								To update	http://artbio.fr	Convert Formats	bigwig_to_bedgraph	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/bigwig_to_bedgraph	https://github.com/ARTbio/tools-artbio/tree/main/tools/bigwig_to_bedgraph	377+galaxy1	ucsc-bigwigtobedgraph	448	(0/1)	(0/1)	(1/1)	(0/1)
bigwig_to_wig			bigwig_to_wig	Converts a bigWig file to Wiggle (WIG) format								To update	https://artbio.fr	Convert Formats	bigwig_to_wig	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/bigwig_to_wig	https://github.com/ARTbio/tools-artbio/tree/main/tools/bigwig_to_wig	3+galaxy0	ucsc-bigwiginfo	377	(0/1)	(0/1)	(0/1)	(0/1)
blast_to_scaffold			blast2scaffold	Generate DNA scaffold from blastn or tblastx alignments of Contigs								To update	http://artbio.fr	RNA, Sequence Analysis, Assembly	blast_to_scaffold	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/blast_to_scaffold	https://github.com/ARTbio/tools-artbio/tree/main/tools/blast_to_scaffold	1.1.0	python		(0/1)	(0/1)	(0/1)	(0/1)
blast_unmatched			blast_unmatched	Extract unmatched query sequences from blast								To update	http://artbio.fr	Fasta Manipulation	blast_unmatched	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/blast_unmatched	https://github.com/ARTbio/tools-artbio/tree/main/tools/blast_unmatched	1.0.1	python		(0/1)	(0/1)	(0/1)	(0/1)
blastparser_and_hits			BlastParser_and_hits	Parse blast outputs and compile hits								To update	http://artbio.fr	Assembly, RNA	blastparser_and_hits	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/blastparser_and_hits	https://github.com/ARTbio/tools-artbio/tree/main/tools/blastparser_and_hits	2.7.1	python		(0/1)	(0/1)	(0/1)	(0/1)
blastx_to_scaffold			blastx2scaffold	Generate DNA scaffold from blastx alignment of Contigs								To update	http://artbio.fr	RNA, Sequence Analysis, Assembly	blastx_to_scaffold	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/blastx_to_scaffold	https://github.com/ARTbio/tools-artbio/tree/main/tools/blastx_to_scaffold	1.1.1	python		(0/1)	(0/1)	(0/1)	(0/1)
cap3	7766.0	101.0	cap3	cap3 wrapper								To update	http://artbio.fr	Assembly	cap3	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/cap3	https://github.com/ARTbio/tools-artbio/tree/main/tools/cap3	2.0.1	cap3	10.2011	(0/1)	(1/1)	(1/1)	(0/1)
cherry_pick_fasta			cherry_pick_fasta	Pick fasta sequence with specific header content								To update	http://artbio.fr	Fasta Manipulation	cherry_pick_fasta	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/cherry_pick_fasta	https://github.com/ARTbio/tools-artbio/tree/main/tools/cherry_pick_fasta	4.1	python		(0/1)	(0/1)	(0/1)	(0/1)
concat_multi_datasets			cat_multi_datasets	Concatenate multiple datasets tail-to-head, including collection datasets.								To update	http://artbio.fr	Text Manipulation	concatenate_multiple_datasets	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/concat_multi_datasets	https://github.com/ARTbio/tools-artbio/tree/main/tools/concat_multi_datasets	1.4.2			(1/1)	(1/1)	(1/1)	(0/1)
cpm_tpm_rpk			cpm_tpm_rpk	Generate CPM,TPM or RPK from raw counts								To update	http://artbio.fr	Transcriptomics	cpm_tpm_rpk	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/cpm_tpm_rpk	https://github.com/ARTbio/tools-artbio/tree/main/tools/cpm_tpm_rpk	0.5.2	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
deseq2_normalization			deseq2_normalization	Normalizes gene hitlists								To update	http://artbio.fr	RNA, Transcriptomics, Sequence Analysis, Statistics	deseq2_normalization	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/deseq2_normalization	https://github.com/ARTbio/tools-artbio/tree/main/tools/deseq2_normalization	1.40.2+galaxy0	bioconductor-deseq2	1.42.0	(0/1)	(0/1)	(0/1)	(0/1)
embl2fa			embl2fa	Converts EMBL flat format to fasta format								To update	http://artbio.fr	Text Manipulation	embl2fa	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/embl2fa	https://github.com/ARTbio/tools-artbio/tree/main/tools/embl2fa	0.2			(0/1)	(0/1)	(0/1)	(0/1)
ez_histograms			ez_histograms	ggplot2 histograms and density plots								To update	https://github.com/tidyverse/ggplot2	Visualization, Statistics	ez_histograms	artbio	https://github.com/artbio/tools-artbio/tree/main/tools/ez_histograms	https://github.com/ARTbio/tools-artbio/tree/main/tools/ez_histograms	3.4.4	r-ggplot2	2.2.1	(0/1)	(0/1)	(0/1)	(0/1)
fetch_fasta_from_ncbi			retrieve_fasta_from_NCBI	Fetch fasta sequences from NCBI using eutils wrappers								To update	http://artbio.fr	Fasta Manipulation, Data Source	fetch_fasta_from_ncbi	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/fetch_fasta_from_ncbi	https://github.com/ARTbio/tools-artbio/tree/main/tools/fetch_fasta_from_ncbi	3.1.0	urllib3	1.12	(0/1)	(0/1)	(0/1)	(0/1)
fisher_test			fishertest	Fisher's exact test on two-column hit lists.								To update	http://artbio.fr	RNA, Statistics	fishertest	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/fisher_test	https://github.com/ARTbio/tools-artbio/tree/main/tools/fisher_test	2.32.0+galaxy0	bioconductor-qvalue	2.34.0	(0/1)	(0/1)	(0/1)	(0/1)
gatk4			filtermutectcalls, mergemutectstats, mutect2	Find somatic variations								To update	http://artbio.fr	Variant Analysis	gatk4	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gatk4	https://github.com/ARTbio/tools-artbio/tree/main/tools/gatk4	4.1.7.0	gatk4	4.5.0.0	(0/3)	(0/3)	(0/3)	(0/3)
get_reference_fasta			get_fasta_reference	Obtain reference genome sequence.								To update	http://artbio.fr	Data Source, Fasta Manipulation	get_reference_fasta	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/get_reference_fasta	https://github.com/ARTbio/tools-artbio/tree/main/tools/get_reference_fasta	0.3.2			(0/1)	(0/1)	(0/1)	(0/1)
gsc_center_scale			center_scale	Center or scale (standardize) data								To update	http://artbio.fr	Statistics	gsc_center_scale	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_center_scale	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_center_scale	4.3.1+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_filter_cells			filter_cells	Filter single cell RNAseq data on libray depth and number of detected genes								To update	http://artbio.fr	Transcriptomics	gsc_filter_cells	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_filter_cells	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_filter_cells	4.3.1+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_filter_genes			filter_genes	Filter genes that are detected in less than a fraction of libraries in single cell RNAseq data								To update	http://artbio.fr	Transcriptomics	gsc_filter_genes	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_filter_genes	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_filter_genes	4.3.1+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_gene_expression_correlations			single_cell_gene_expression_correlations	Compute single-cell paire-wise gene expressions correlations								To update	http://artbio.fr	Transcriptomics	gsc_gene_expression_correlations	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/gsc_gene_expression_correlations	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_gene_expression_correlations	4.3.1+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_high_dimensions_visualisation			high_dimensions_visualisation	Generates PCA, t-SNE and HCPC visualisation								To update	http://artbio.fr	Transcriptomics, Visualization	gsc_high_dimensions_visualisation	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_high_dimension_visualization	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_high_dimensions_visualisation	4.3+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_mannwhitney_de			mannwhitney_de	Perform a mann-whitney differential testing between two sets of gene expression data								To update	http://artbio.fr	Transcriptomics	gsc_mannwhitney_de	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_mannwhitney_de	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_mannwhitney_de	4.1.3+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
gsc_scran_normalize	78.0	14.0	scran_normalize	Normalize raw counts using scran								To update	http://artbio.fr	Transcriptomics	gsc_scran_normalize	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_scran_normalize	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_scran_normalize	1.28.1+galaxy0	bioconductor-scran	1.30.0	(0/1)	(0/1)	(1/1)	(0/1)
gsc_signature_score			signature_score	Compute signature scores from single cell RNAseq data								To update	http://artbio.fr	Transcriptomics	gsc_signature_score	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_signature_score	https://github.com/ARTbio/tools-artbio/tree/main/tools/gsc_signature_score	2.3.9+galaxy0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
guppy			guppy-basecaller	A wrapper for the guppy basecaller tool from Oxford Nanopore Technologies								To update	http://artbio.fr	Nanopore	guppy_basecaller	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/guppy	https://github.com/ARTbio/tools-artbio/tree/main/tools/guppy	0.2.2			(0/1)	(0/1)	(0/1)	(0/1)
high_dim_heatmap			high_dim_heatmap	gplot heatmap.2 function adapted for plotting large heatmaps								To update	https://github.com/cran/gplots	Visualization	high_dim_heatmap	artbio	https://github.com/artbio/tools-artbio/tree/main/tools/high_dim_heatmap	https://github.com/ARTbio/tools-artbio/tree/main/tools/high_dim_heatmap	3.1.3+galaxy0	r-gplots	2.17.0	(0/1)	(0/1)	(0/1)	(0/1)
justdiff			justdiff	Unix diff								To update	http://artbio.fr	Text Manipulation	justdiff	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/justdiff	https://github.com/ARTbio/tools-artbio/tree/main/tools/justdiff	3.10+galaxy0	diffutils		(0/1)	(0/1)	(0/1)	(0/1)
justgzip			justgzip	Compress fastq sequence files								To update	http://artbio.fr	Convert Formats	justgzip	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/justgzip	https://github.com/ARTbio/tools-artbio/tree/main/tools/justgzip	2.8+galaxy0	pigz		(0/1)	(0/1)	(0/1)	(0/1)
lumpy_smoove			lumpy_smoove, vcf2hrdetect	Galaxy wrapper of the lumpy-using smoove workflow								To update	http://artbio.fr	Variant Analysis	lumpy_smoove	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/lumpy_smoove	https://github.com/ARTbio/tools-artbio/tree/main/tools/lumpy_smoove	0.2.8+galaxy1	svtyper	0.7.1	(0/2)	(0/2)	(0/2)	(0/2)
manta	93.0	8.0	manta	Structural variant and indel caller for mapped sequencing data								To update	http://artbio.fr	Variant Analysis	manta	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/manta	https://github.com/ARTbio/tools-artbio/tree/main/tools/manta	1.6	manta	1.6.0	(0/1)	(0/1)	(1/1)	(0/1)
mapping_quality_stats			mapqstatistics	Collects and shows the distribution of MAPQ values in a BAM alignment file								To update	http://artbio.fr	Sequence Analysis, Statistics	mapping_quality_stats	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/mapping_quality_stats	https://github.com/ARTbio/tools-artbio/tree/main/tools/mapping_quality_stats	0.22.0	r-optparse	1.3.2	(0/1)	(0/1)	(0/1)	(0/1)
mircounts			mircounts	Generates miRNA count lists from read alignments to mirBase.								To update	http://artbio.fr	RNA, Transcriptomics	mircounts	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/mircounts	https://github.com/ARTbio/tools-artbio/tree/main/tools/mircounts	1.6	tar		(0/1)	(1/1)	(0/1)	(0/1)
mutational_patterns			mutational_patterns	Mutational patterns and signatures in base substitution catalogs								Up-to-date	http://artbio.fr	Variant Analysis	mutational_patterns	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/mutational_patterns	https://github.com/ARTbio/tools-artbio/tree/main/tools/mutational_patterns	3.12.0	bioconductor-mutationalpatterns	3.12.0	(0/1)	(0/1)	(0/1)	(0/1)
oases			oasesoptimiserv	Short read assembler								To update	http://artbio.fr	Assembly, RNA	oases	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/oases	https://github.com/ARTbio/tools-artbio/tree/main/tools/oases	1.4.0	oases	0.2.09	(0/1)	(0/1)	(0/1)	(0/1)
pathifier	228.0	10.0	pathifier	pathifier								Up-to-date	https://	Transcriptomics, Statistics	pathifier	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/pathifier	https://github.com/ARTbio/tools-artbio/tree/main/tools/pathifier	1.40.0	bioconductor-pathifier	1.40.0	(0/1)	(0/1)	(1/1)	(0/1)
