Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)
kraken_taxonomy_report	kraken_taxonomy_report	Kraken taxonomy report	Kraken-Taxonomy-Report	Kraken-Taxonomy-Report		Kraken-Taxonomy-Report	view report of classification for multiple samples	Visualisation, Classification	Metagenomics, Taxonomy	To update	https://github.com/blankenberg/Kraken-Taxonomy-Report	Metagenomics	kraken_taxonomy_report	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/kraken_taxonomy_report	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kraken_taxonomy_report	0.0.3	biopython	1.70	Visualisation, Classification	Metagenomics, Taxonomy	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	354	2527
krakentools	krakentools_alpha_diversity, krakentools_beta_diversity, krakentools_combine_kreports, krakentools_extract_kraken_reads, krakentools_kreport2krona, krakentools_kreport2mpa	KrakenTools is a suite of scripts to be used alongside the Kraken	krakentools	krakentools		KrakenTools	KrakenTools provides individual scripts to analyze Kraken/Kraken2/Bracken/KrakenUniq output files	Visualisation, Aggregation	Taxonomy, Metagenomics	Up-to-date	https://github.com/jenniferlu717/KrakenTools	Metagenomics	krakentools	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/krakentools	https://github.com/galaxyproject/tools-iuc/tree/main/tools/krakentools	1.2	krakentools	1.2	Visualisation, Aggregation	Taxonomy, Metagenomics	1	6	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	703	16525
krocus	krocus	Predict MLST directly from uncorrected long reads	krocus	krocus		krocus	Predict MLST directly from uncorrected long reads	Multilocus sequence typing, k-mer counting	Public health and epidemiology	To update	https://github.com/quadram-institute-bioscience/krocus	Sequence Analysis	krocus	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/krocus	https://github.com/galaxyproject/tools-iuc/tree/main/tools/krocus	1.0.1	krocus	1.0.3	Multilocus sequence typing, k-mer counting	Public health and epidemiology	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
last	last_al, last_db, last_split, last_train, last_maf_convert	LAST finds similar regions between sequences.	last	last		LAST	Short read alignment program incorporating quality scores	Sequence alignment	Genomics, Comparative genomics	To update	http://last.cbrc.jp/	Sequence Analysis	last	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/last	https://github.com/galaxyproject/tools-iuc/tree/main/tools/last	1205	last	1548	Sequence alignment	Comparative genomics	0	0	5	5	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	41	227
lastz	lastz_wrapper_2, lastz_d_wrapper	Galaxy wrappers for the Lastz and Lastz_d	lastz	lastz		LASTZ	A tool for (1) aligning two DNA sequences, and (2) inferring appropriate scoring parameters automatically.	Sequence alignment, Read mapping	Genomics	Up-to-date	https://github.com/lastz/lastz	Next Gen Mappers	lastz	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tools/lastz	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lastz	1.04.22	lastz	1.04.22	Sequence alignment, Read mapping	Genomics	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	188	83331
lcrgenie	lcrgenie	Ligase Chain Reaction Genie								To update	https://github.com/neilswainston/LCRGenie	Synthetic Biology	lcrgenie	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/lcrgenie	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lcrgenie	1.0.2	lcr_genie				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
legsta	legsta	Performs in silico Legionella pneumophila sequence based typing.	legsta	legsta		legsta	Performs in silico Legionella pneumophila sequence based typing	Sequence analysis	Public health and epidemiology	Up-to-date	https://github.com/tseemann/legsta	Sequence Analysis	legsta	iuc	https://github.com/tseemann/legsta	https://github.com/galaxyproject/tools-iuc/tree/main/tools/legsta	0.5.1	legsta	0.5.1	Sequence analysis	Public health and epidemiology	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	55
length_and_gc_content	length_and_gc_content	Gets gene length and gc content from a fasta and a GTF file								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/length_and_gc_content	Fasta Manipulation, Statistics, RNA, Micro-array Analysis	length_and_gc_content	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/length_and_gc_content	https://github.com/galaxyproject/tools-iuc/tree/main/tools/length_and_gc_content	0.1.2	r-optparse	1.3.2			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	322	4090
limma_voom	limma_voom	Perform RNA-Seq differential expression analysis using limma voom pipeline	limma	limma		limma	Data analysis, linear models and differential expression for microarray data.	RNA-Seq analysis	Molecular biology, Genetics	Up-to-date	http://bioconductor.org/packages/release/bioc/html/limma.html	Transcriptomics, RNA, Statistics	limma_voom	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/limma_voom	https://github.com/galaxyproject/tools-iuc/tree/main/tools/limma_voom	3.58.1	bioconductor-limma	3.58.1	RNA-Seq analysis	Molecular biology, Genetics	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1012	20344
lineagespot	lineagespot	Identification of SARS-CoV-2 related metagenomic mutations based on a single (or a list of) variant(s) file(s)	lineagespot	lineagespot		lineagespot	Lineagespot is a framework written in R, and aims to identify and assign different SARS-CoV-2 lineages based on a single variant file (i.e., variant calling format).	Variant calling	Metagenomics, Gene transcripts, Evolutionary biology, Sequencing, Genetic variation	To update	https://www.bioconductor.org/packages/release/bioc/html/lineagespot.html	Metagenomics, Sequence Analysis	lineagespot	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/lineagespot	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lineagespot	1.6.0	r-base		Variant calling	Metagenomics, Gene transcripts, Evolutionary biology, Sequencing, Genetic variation	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	37
links	links	Scaffold genome assemblies with long reads.	links	links		LINKS	LINKS (Long Interval Nucleotide K-mer Scaffolder) is a genomics application for scaffolding genome assemblies with long reads, such as those produced by Oxford Nanopore Technologies Ltd. It can be used to scaffold high-quality draft genome assemblies with any long sequences (eg. ONT reads, PacBio reads, other draft genomes, etc). It is also used to scaffold contig pairs linked by ARCS/ARKS.	Scaffolding, Genome assembly, Read mapping, Read pre-processing, Sequence trimming	Sequence assembly, Mapping, Sequencing	Up-to-date	https://github.com/bcgsc/LINKS	Assembly	links	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/links	https://github.com/galaxyproject/tools-iuc/tree/main/tools/links	2.0.1	links	2.0.1	Scaffolding, Genome assembly, Read mapping, Read pre-processing, Sequence trimming	Sequence assembly, Mapping, Sequencing	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	77	405
lofreq	lofreq_alnqual, lofreq_call, lofreq_filter, lofreq_indelqual, lofreq_viterbi	LoFreq is a fast and sensitive variant-caller for inferring SNVs and indelsfrom next-generation sequencing data. It makes full use of base-call qualitiesand other sources of errors inherent in sequencing (e.g. mapping or base/indelalignment uncertainty), which are usually ignored by other methods or onlyused for filtering.								Up-to-date	https://csb5.github.io/lofreq/	Variant Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/lofreq	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lofreq	2.1.5	lofreq	2.1.5			5	5	5	4	5	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	5	5	1791	4150903
lorikeet	lorikeet_spoligotype	Tools for M. tuberculosis DNA fingerprinting (spoligotyping)	lorikeet	lorikeet		lorikeet	Tools for M. tuberculosis DNA fingerprinting (spoligotyping)	Sequence analysis, Genotyping	Genotype and phenotype	Up-to-date	https://github.com/AbeelLab/lorikeet	Sequence Analysis	lorikeet_spoligotype	iuc	https://github.com/AbeelLab/lorikeet	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lorikeet	20	lorikeet	20	Sequence analysis, Genotyping	Genotype and phenotype	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	647
lumpy_sv	lumpy_prep, lumpy_sv	LUMPY - a general probabilistic framework for structural variant discovery								Up-to-date	http://layerlab.org/software/	Variant Analysis	lumpy_sv	iuc	https://github.com/arq5x/lumpy-sv	https://github.com/galaxyproject/tools-iuc/tree/main/tools/lumpy_sv	0.3.1	lumpy-sv	0.3.1			0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	105	1164
m6anet	m6anet	m6anet to detect m6A RNA modifications from nanopore data	m6Anet	m6Anet		m6Anet	Detection of m6A from direct RNA sequencing using a Multiple Instance Learning framework.	Quantification, Imputation, Gene expression profiling	RNA-Seq, Transcriptomics, RNA, Machine learning	Up-to-date	https://m6anet.readthedocs.io/en/latest	Sequence Analysis	m6anet	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/m6anet	https://github.com/galaxyproject/tools-iuc/tree/main/tools/m6anet	2.1.0	m6anet	2.1.0	Quantification, Imputation, Gene expression profiling	RNA-Seq, Transcriptomics, RNA, Machine learning	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
maaslin2	maaslin2	MaAsLin2 is comprehensive R package for efficiently determining multivariable association between microbial meta'omic features and clinical metadata.	maaslin2	maaslin2		MaAsLin2	MaAsLin2 is comprehensive R package for efficiently determining multivariable association between phenotypes, environments, exposures, covariates and microbial meta’omic features. MaAsLin2 relies on general linear models to accommodate most modern epidemiological study designs, including cross-sectional and longitudinal, and offers a variety of data exploration, normalization, and transformation methods.	Filtering, Statistical calculation, Standardisation and normalisation, Visualisation	Metagenomics, Statistics and probability	To update	http://huttenhower.sph.harvard.edu/maaslin	Metagenomics	maaslin2	iuc	https://github.com/biobakery/Maaslin2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/maaslin2	0.99.12	maaslin2	1.16.0	Filtering, Standardisation and normalisation, Visualisation	Metagenomics, Statistics and probability	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	188
macs2	macs2_bdgbroadcall, macs2_bdgcmp, macs2_bdgdiff, macs2_bdgpeakcall, macs2_callpeak, macs2_filterdup, macs2_predictd, macs2_randsample, macs2_refinepeak	MACS - Model-based Analysis of ChIP-Seq	macs	macs		MACS	Model-based Analysis of ChIP-seq data.	Peak calling, Enrichment analysis, Gene regulatory network analysis	ChIP-seq, Molecular interactions, pathways and networks, Transcription factors and regulatory sites	Up-to-date	https://github.com/taoliu/MACS	Sequence Analysis, Statistics	macs2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/macs2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/macs2	2.2.9.1	macs2	2.2.9.1	Peak calling, Enrichment analysis, Gene regulatory network analysis	ChIP-seq, Molecular interactions, pathways and networks, Transcription factors and regulatory sites	9	9	9	9	9	9	9	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	9	1969	84521
maf_stats	maf_stats1	MAF Coverage statistics								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/interval2maf/	Genomic Interval Operations	maf_stats	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/interval2maf/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/maf_stats	1.0.2+galaxy0					1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	3	21
mageck	mageck_count, mageck_gsea, mageck_mle, mageck_pathway, mageck_test	Model-based Analysis of Genome-wide CRISPR-Cas9 Knockout (MAGeCK) is a computational tool to identifyimportant genes from the recent genome-scale CRISPR-Cas9 knockout screens technology.	mageck	mageck		MAGeCK	Computational tool to identify important genes from the recent genome-scale CRISPR-Cas9 knockout screens technology.	Genetic variation analysis	Genetics, Genetic variation, Genomics	To update	https://sourceforge.net/projects/mageck/	Genome editing		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mageck	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mageck	0.5.9.2	mageck	0.5.9.5	Genetic variation analysis	Genetics, Genetic variation, Genomics	3	5	5	5	3	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	587	10503
maker	maker, maker_map_ids	MAKER is a portable and easily configurable genome annotation pipeline.Its purpose is to allow smaller eukaryotic and prokaryotic genome projects to independently annotate their genomes and to create genome databases.	maker	maker		MAKER	Portable and easily configurable genome annotation pipeline. It’s purpose is to allow smaller eukaryotic and prokaryotic genome projects to independently annotate their genomes and to create genome databases.	Genome annotation	Genomics, DNA, Sequence analysis	To update	http://www.yandell-lab.org/software/maker.html	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/maker	https://github.com/galaxyproject/tools-iuc/tree/main/tools/maker	2.31.11	maker	3.01.03	Genome annotation	Genomics, DNA, Sequence analysis	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	554	5591
malt	malt_run	Aligns an input sequence (DNA or proteins) against an index representing a collection of reference DNA or protein sequences.								To update	https://github.com/husonlab/malt	Next Gen Mappers	malt_run	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/malt	https://github.com/galaxyproject/tools-iuc/tree/main/tools/malt	0.5.3	malt	0.62			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	22
map_param_value	map_param_value	Map a parameter value to another value								To update		Text Manipulation	map_param_value	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/map_param_value	https://github.com/galaxyproject/tools-iuc/tree/main/tools/map_param_value	0.2.0					1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1528
mapseq	mapseq	fast and accurate sequence read classification tool designed to assign taxonomy and OTU classifications to ribosomal RNA sequences.	mapseq	mapseq		MAPseq	Highly efficient k-mer search with confidence estimates, for rRNA sequence analysis .	k-mer counting	Functional, regulatory and non-coding RNA, Sequence analysis, Sequence sites, features and motifs	To update	https://github.com/jfmrod/MAPseq	Metagenomics	mapseq	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mapseq	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mapseq	2.1.1	perl		k-mer counting	Functional, regulatory and non-coding RNA, Sequence analysis, Sequence sites, features and motifs	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	167
mash	mash_screen, mash_sketch	Fast genome and metagenome distance estimation using MinHash	mash	mash		Mash	Fast genome and metagenome distance estimation using MinHash.	Sequence distance matrix generation	Genomics, Metagenomics, Statistics and probability, Sequence analysis, DNA mutation	Up-to-date	https://github.com/marbl/Mash	Metagenomics		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mash	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mash	2.3	mash	2.3	Sequence distance matrix generation	Metagenomics, Statistics and probability, Sequence analysis, DNA mutation	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	27	9763
mashmap	mashmap	Fast local alignment boundaries								Up-to-date	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mashmap	Sequence Analysis	mashmap	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mashmap	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mashmap	3.1.3	mashmap	3.1.3			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
masigpro	masigpro	Identify significantly differential expression profiles in time-course microarray experiments	masigpro	masigpro		maSigPro	Regression based approach to find genes for which there are significant gene expression profile differences between experimental groups in time course microarray and RNA-Seq experiments.	Regression analysis	Gene expression, Molecular genetics, Microarray experiment, RNA-Seq	To update	https://www.bioconductor.org/packages/release/bioc/html/maSigPro.html	Transcriptomics, RNA, Statistics	masigpro	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/masigpro	https://github.com/galaxyproject/tools-iuc/tree/main/tools/masigpro	1.49.3	coreutils	8.25	Regression analysis	Gene expression, Microarray experiment, RNA-Seq	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	576
maxbin2	maxbin2	clusters metagenomic contigs into bins	maxbin	maxbin		MaxBin	Software for binning assembled metagenomic sequences based on an Expectation-Maximization algorithm.	Sequence assembly	Metagenomics, Sequence assembly, Microbiology	To update	https://downloads.jbei.org/data/microbial_communities/MaxBin/MaxBin.html	Metagenomics	maxbin2	mbernt	https://github.com/galaxyproject/tools-iuc/tree/master/tools/maxbin2/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/maxbin2		maxbin2	2.2.7	Sequence assembly	Metagenomics, Sequence assembly, Microbiology	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	118	2059
mcl	mcl	The Markov Cluster Algorithm, a cluster algorithm for graphs	mcl	mcl		MCL	MCL is a clustering algorithm widely used in bioinformatics and gaining traction in other fields.	Clustering, Network analysis, Gene regulatory network analysis	Molecular interactions, pathways and networks	Up-to-date	https://micans.org/mcl/man/mcl.html	Sequence Analysis	mcl	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/mcl	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mcl	22.282	mcl	22.282	Clustering, Gene regulatory network analysis	Molecular interactions, pathways and networks	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	29
medaka	medaka_consensus, medaka_consensus_pipeline, medaka_snp, medaka_variant	Sequence correction provided by ONT Research	medaka	medaka		Medaka	medaka is a tool to create consensus sequences and variant calls from nanopore sequencing data. This task is performed using neural networks applied a pileup of individual sequencing reads against a draft assembly.	Base-calling, Variant calling, Sequence assembly	Sequence assembly, Machine learning	To update	https://github.com/nanoporetech/medaka	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/medaka	https://github.com/galaxyproject/tools-iuc/tree/main/tools/medaka	1.7.2	medaka	1.11.3	Base-calling, Variant calling, Sequence assembly	Sequence assembly, Machine learning	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	768	99863
